ID,Date_NY,Time_NY,Duration_sec,CurrentJob,CarrerSwitch,SaleryRange_USDperYear,WorkField,FavLanguage,SalerySat,WLBalanceSat,CoworkerSat,ManagementSat,UpwardMobSat,DevelopmentSat,EntryDifficulty,JobImportance,Sex,Age,HomeContry,Education,Ethnicity,WeekDay,SaleryMean_USDperYear
62a37bab2e54c9003e53a10a,10-06-2022,13:13:00,129.0,Data Analyst,True,66k-85k,Other,Python,5.0,9.0,10.0,10.0,5.0,10.0,Neither easy nor difficult,Better Salary,Male,26,United States,Bachelors,Black or African American,Friday,75500.0
62a37c50cec54911e9cacee2,10-06-2022,13:16:00,90.0,Student/Looking/None,True,0-40k,Finance,Python,4.0,3.0,5.0,2.0,2.0,3.0,Difficult,Good Culture,Male,31,India,Bachelors,Asian or Asian American,Friday,20000.0
62a37d41bae91e4b8b8369f7,10-06-2022,13:20:00,91.0,Data Analyst,True,0-40k,Other,Python,1.0,1.0,1.0,1.0,7.0,9.0,Neither easy nor difficult,Remote Work,Male,22,Nigeria,Bachelors,Black or African American,Friday,20000.0
62a37f8db4da29969c6367bf,10-06-2022,13:29:00,152.0,Data Analyst,True,66k-85k,Other,Python,7.0,8.0,10.0,8.0,7.0,5.0,Neither easy nor difficult,Remote Work,Male,31,Germany,Bachelors,White or Caucasian,Friday,75500.0
62a37ff3bae91e4b8b836ed0,10-06-2022,13:31:00,81.0,Student/Looking/None,True,0-40k,Tech,Python,0.0,4.0,0.0,0.0,4.0,5.0,Neither easy nor difficult,Better Salary,Male,27,United States,Masters,Asian or Asian American,Friday,20000.0
62a38023575fa3a5ae89339e,10-06-2022,13:32:00,92.0,Student/Looking/None,False,0-40k,Other,Python,1.0,1.0,2.0,1.0,1.0,1.0,Difficult,Better Salary,Female,25,United States,Bachelors,Asian or Asian American,Friday,20000.0
62a38153cec54911e9cad855,10-06-2022,13:37:00,1458.0,Data Analyst,True,0-40k,Healthcare,Python,4.0,10.0,10.0,8.0,8.0,10.0,Easy,Good Work/Life Balance,Male,30,Colombia,Masters,Hispanic or Latino,Friday,20000.0
62a381d024a262602738ab19,10-06-2022,13:39:00,104.0,Data Analyst,True,41k-65k,Healthcare,R,0.0,6.0,5.0,6.0,0.0,2.0,Easy,Other,Male,28,United States,Masters,Hispanic or Latino,Friday,53000.0
62a38227bae91e4b8b837235,10-06-2022,13:40:00,97.0,Data Analyst,False,125k-150k,Finance,Python,6.0,6.0,5.0,4.0,2.0,4.0,Easy,Remote Work,Male,26,United States,Bachelors,White or Caucasian,Friday,137500.0
62a38489cf25554317309145,10-06-2022,13:51:00,100.0,Data Scientist,True,125k-150k,Retail,Python,6.0,7.0,7.0,10.0,6.0,7.0,Neither easy nor difficult,Remote Work,Female,32,United States,Masters,White or Caucasian,Friday,137500.0
62a384f0cec54911e9cadd6f,10-06-2022,13:52:00,161.0,Data Analyst,True,0-40k,Other,Other,3.0,5.0,6.0,4.0,6.0,6.0,Neither easy nor difficult,Better Salary,Female,40,Poland,PhD,White or Caucasian,Friday,20000.0
62a385480f8c8599d5afa5c6,10-06-2022,13:54:00,158.0,Data Engineer,True,0-40k,Manufacturing,Python,4.0,7.0,7.0,6.0,8.0,7.0,Neither easy nor difficult,Better Salary,Male,36,Singapore,Associates,Asian or Asian American,Friday,20000.0
62a3856218134ddc75cf1ee0,10-06-2022,13:54:00,89.0,Data Analyst,True,66k-85k,Finance,Python,6.0,10.0,9.0,9.0,9.0,10.0,Difficult,Better Salary,Male,35,United States,Bachelors,Hispanic or Latino,Friday,75500.0
62a385c40f8c8599d5afa6cf,10-06-2022,13:56:00,59.0,Data Analyst,True,66k-85k,Tech,Python,3.0,4.0,4.0,4.0,5.0,5.0,Very Difficult,Good Work/Life Balance,Male,29,United States,Masters,Asian or Asian American,Friday,75500.0
62a385ddbae91e4b8b837855,10-06-2022,13:56:00,248.0,Data Analyst,False,41k-65k,Finance,Python,6.0,5.0,9.0,9.0,7.0,5.0,Neither easy nor difficult,Other,Female,25,Germany,Masters,Hispanic or Latino,Friday,53000.0
62a385e7b4da29969c6372ab,10-06-2022,13:56:00,125.0,Database Developer,True,41k-65k,Other,Python,6.0,8.0,8.0,9.0,6.0,8.0,Difficult,Remote Work,Male,29,United States,Bachelors,White or Caucasian,Friday,53000.0
62a386dfcec54911e9cae1d3,10-06-2022,14:01:00,124.0,Data Analyst,False,86k-105k,Agriculture,Python,7.0,6.0,7.0,4.0,5.0,8.0,Difficult,Good Work/Life Balance,Male,26,United States,Bachelors,Black or African American,Friday,95500.0
62a3870bbc6861bf31775841,10-06-2022,14:01:00,122.0,Data Analyst,False,0-40k,Other,R,1.0,1.0,1.0,1.0,1.0,1.0,Neither easy nor difficult,Remote Work,Male,34,Ghana,Bachelors,Black or African American,Friday,20000.0
62a38733f8d5efcc22f859fc,10-06-2022,14:02:00,87.0,Data Analyst,True,0-40k,Finance,Python,5.0,2.0,5.0,4.0,3.0,5.0,Neither easy nor difficult,Good Work/Life Balance,Male,26,Egypt,Bachelors,White or Caucasian,Friday,20000.0
62a387e6575fa3a5ae8940a1,10-06-2022,14:05:00,131.0,Data Analyst,False,0-40k,Tech,Python,3.0,3.0,5.0,4.0,3.0,2.0,Difficult,Other,Female,22,India,Bachelors,Asian or Asian American,Friday,20000.0
62a388d524a262602738b869,10-06-2022,14:09:00,100.0,Student/Looking/None,True,0-40k,Construction,Python,0.0,2.0,0.0,1.0,1.0,2.0,Very Difficult,Remote Work,Female,24,Kenya,Bachelors,Black or African American,Friday,20000.0
62a38975b4da29969c637830,10-06-2022,14:12:00,189.0,Data Analyst,False,0-40k,Other,Python,3.0,6.0,6.0,6.0,4.0,3.0,Neither easy nor difficult,Better Salary,Male,26,Costa Rica,Bachelors,Hispanic or Latino,Friday,20000.0
62a38985f8f756164585b89c,10-06-2022,14:12:00,193.0,Data Architect,True,0-40k,Finance,Python,5.0,6.0,2.0,3.0,3.0,5.0,Very Difficult,Good Work/Life Balance,Female,34,Portugsl,Masters,White or Caucasian,Friday,20000.0
62a389b70f8c8599d5afad1a,10-06-2022,14:13:00,147.0,Data Analyst,False,0-40k,Tech,Python,3.0,5.0,4.0,5.0,4.0,2.0,Neither easy nor difficult,Better Salary,Male,29,India,Bachelors,Asian or Asian American,Friday,20000.0
62a389ed18134ddc75cf24f8,10-06-2022,14:14:00,87.0,Data Scientist,False,0-40k,Tech,R,2.0,7.0,7.0,7.0,7.0,7.0,Easy,Better Salary,Male,21,Nigeria,Bachelors,Black or African American,Friday,20000.0
62a38a060a77c1a77f6654b7,10-06-2022,14:14:00,167.0,Analytics,False,0-40k,Other,Python,2.0,4.0,5.0,3.0,1.0,1.0,Neither easy nor difficult,Good Work/Life Balance,Female,35,Macedonia,Masters,White or Caucasian,Friday,20000.0
62a38a4d575fa3a5ae8944df,10-06-2022,14:15:00,103.0,Data Analyst,False,41k-65k,Education,Python,7.0,7.0,8.0,8.0,6.0,7.0,Neither easy nor difficult,Good Work/Life Balance,Male,26,United States,Bachelors,Black or African American,Friday,53000.0
62a38a97cf25554317309af2,10-06-2022,14:16:00,102.0,Data Analyst,True,41k-65k,Other,Python,2.0,4.0,7.0,10.0,5.0,10.0,Neither easy nor difficult,Remote Work,Male,28,United States,Bachelors,White or Caucasian,Friday,53000.0
62a38c120f8c8599d5afb0e9,10-06-2022,14:23:00,122.0,Business,False,41k-65k,Other,Python,1.0,5.0,5.0,1.0,0.0,3.0,Easy,Better Salary,Female,33,United States,Bachelors,White or Caucasian,Friday,53000.0
62a38c9dbc6861bf317760c4,10-06-2022,14:25:00,117.0,Data Analyst,True,66k-85k,Consulting,Other,7.0,6.0,5.0,7.0,4.0,4.0,Easy,Better Salary,Female,56,United States,Bachelors,White or Caucasian,Friday,75500.0
62a3906224a262602738c58a,10-06-2022,14:41:00,76.0,Data Scientist,True,125k-150k,Healthcare,Python,4.0,5.0,5.0,5.0,4.0,5.0,Difficult,Better Salary,Male,28,United States,Masters,White or Caucasian,Friday,137500.0
62a3907cbae91e4b8b838917,10-06-2022,14:42:00,104.0,Student/Looking/None,False,0-40k,Other,JavaScript,0.0,0.0,0.0,0.0,0.0,10.0,Neither easy nor difficult,Remote Work,Male,21,Egypt,High School,White or Caucasian,Friday,20000.0
62a390c0d8c00e9f541a6fd7,10-06-2022,14:43:00,134.0,Student/Looking/None,False,66k-85k,Other,Python,2.0,2.0,4.0,1.0,2.0,1.0,Neither easy nor difficult,Good Work/Life Balance,Male,35,United States,Masters,Black or African American,Friday,75500.0
62a390e4f3072dd89262c0cd,10-06-2022,14:43:00,85.0,Data Analyst,False,41k-65k,Healthcare,Python,7.0,5.0,9.0,9.0,9.0,8.0,Neither easy nor difficult,Remote Work,Male,29,Irel,Masters,Asian or Asian American,Friday,53000.0
62a391cacf2555431730a623,10-06-2022,14:47:00,78.0,Data Analyst,False,86k-105k,Tech,Python,9.0,10.0,8.0,8.0,7.0,7.0,Neither easy nor difficult,Other,Female,23,United States,Bachelors,Asian or Asian American,Friday,95500.0
62a39214f8f756164585c6b6,10-06-2022,14:48:00,186.0,Other,False,41k-65k,Finance,Python,3.0,3.0,3.0,0.0,0.0,1.0,Difficult,Good Work/Life Balance,Male,25,India,Bachelors,Asian or Asian American,Friday,53000.0
62a39297b4da29969c638679,10-06-2022,14:51:00,96.0,Data Engineer,True,86k-105k,Other,Python,8.0,7.0,10.0,9.0,10.0,10.0,Easy,Better Salary,Male,27,United States,Masters,White or Caucasian,Friday,95500.0
62a393330a77c1a77f6662e4,10-06-2022,14:53:00,114.0,Data Analyst,False,0-40k,Tech,Python,3.0,8.0,7.0,5.0,8.0,7.0,Neither easy nor difficult,Better Salary,Male,22,India,Bachelors,Other,Friday,20000.0
62a3944024a262602738cb07,10-06-2022,14:58:00,122.0,Data Analyst,True,0-40k,Other,Python,6.0,3.0,5.0,7.0,5.0,7.0,Neither easy nor difficult,Good Work/Life Balance,Male,22,India,Bachelors,Asian or Asian American,Friday,20000.0
62a3951ed8c00e9f541a75d1,10-06-2022,15:01:00,101.0,Other,False,106k-125k,Other,Java,7.0,7.0,4.0,5.0,5.0,4.0,Neither easy nor difficult,Better Salary,Male,43,United States,Masters,Asian or Asian American,Friday,115500.0
62a3958fcec54911e9caf827,10-06-2022,15:03:00,313.0,Other,True,0-40k,Tech,Python,3.0,5.0,8.0,4.0,5.0,5.0,Difficult,Better Salary,Female,32,United States,Bachelors,Asian or Asian American,Friday,20000.0
62a3976ecf2555431730af5e,10-06-2022,15:11:00,100.0,Analytics,False,66k-85k,Other,Python,4.0,6.0,2.0,3.0,3.0,2.0,Very Difficult,Remote Work,Male,31,United States,Bachelors,Hispanic or Latino,Friday,75500.0
62a397fb5d257a28a30e279a,10-06-2022,15:14:00,80.0,Data Engineer,False,0-40k,Other,Python,0.0,10.0,10.0,5.0,0.0,3.0,Neither easy nor difficult,Better Salary,Male,25,United Kingdom,Bachelors,White or Caucasian,Friday,20000.0
62a3980c7dc029e2d66c9a81,10-06-2022,15:14:00,109.0,Data Analyst,False,41k-65k,Agriculture,Other,3.0,5.0,5.0,5.0,3.0,2.0,Neither easy nor difficult,Better Salary,Female,25,United States,Masters,Asian or Asian American,Friday,53000.0
62a3980e0f8c8599d5afc32c,10-06-2022,15:14:00,87.0,Data Analyst,True,106k-125k,Other,Other,9.0,9.0,9.0,6.0,9.0,8.0,Difficult,Good Work/Life Balance,Male,31,United States,Masters,Asian or Asian American,Friday,115500.0
62a39a340f8c8599d5afc6ce,10-06-2022,15:23:00,83.0,Data Scientist,True,0-40k,Education,Python,3.0,3.0,1.0,1.0,1.0,6.0,Difficult,Better Salary,Male,36,Morocco,Masters,White or Caucasian,Friday,20000.0
62a39a95bc6861bf3177751d,10-06-2022,15:25:00,144.0,Science,False,41k-65k,Healthcare,Python,6.0,8.0,8.0,8.0,8.0,10.0,Neither easy nor difficult,Good Work/Life Balance,Female,35,Bulgaria,Masters,White or Caucasian,Friday,53000.0
62a39b315d257a28a30e2cae,10-06-2022,15:27:00,100.0,Data Analyst,True,66k-85k,Other,R,6.0,10.0,10.0,10.0,9.0,8.0,Easy,Remote Work,Male,28,United States,Bachelors,White or Caucasian,Friday,75500.0
62a39b6cf408bae018ede929,10-06-2022,15:28:00,115.0,Data Analyst,False,0-40k,Other,Python,8.0,8.0,9.0,9.0,8.0,7.0,Neither easy nor difficult,Better Salary,Male,27,Peru,Bachelors,Hispanic or Latino,Friday,20000.0
62a39bd324a262602738d725,10-06-2022,15:30:00,83.0,Data Analyst,True,0-40k,Other,Python,7.0,4.0,7.0,4.0,8.0,10.0,Easy,Good Work/Life Balance,Male,25,Costa Rica,Bachelors,Hispanic or Latino,Friday,20000.0
62a39e03f408bae018eded39,10-06-2022,15:39:00,119.0,Data Analyst,False,0-40k,Other,Python,6.0,6.0,10.0,8.0,6.0,8.0,Neither easy nor difficult,Better Salary,Male,25,Poland,Bachelors,White or Caucasian,Friday,20000.0
62a39e69d8c00e9f541a8358,10-06-2022,15:41:00,70.0,IT,False,41k-65k,Other,R,5.0,5.0,5.0,5.0,5.0,5.0,Difficult,Good Work/Life Balance,Male,22,United States,Masters,White or Caucasian,Friday,53000.0
62a3a0bcf8f756164585daf7,10-06-2022,15:51:00,229.0,Data Analyst,True,41k-65k,Healthcare,Other,7.0,8.0,8.0,4.0,6.0,8.0,Neither easy nor difficult,Good Culture,Male,38,Germany,High School,White or Caucasian,Friday,53000.0
62a3a1a62e54c9003e53dc35,10-06-2022,15:55:00,107.0,Data Analyst,True,0-40k,Education,Python,0.0,0.0,5.0,0.0,0.0,0.0,Difficult,Good Culture,Male,27,Kenya,Bachelors,Black or African American,Friday,20000.0
62a3a231b4da29969c639b2c,10-06-2022,15:57:00,175.0,Data Analyst,True,86k-105k,Consulting,Other,4.0,4.0,2.0,2.0,2.0,2.0,Easy,Remote Work,Female,34,Canada,Bachelors,Black or African American,Friday,95500.0
62a3a3800f8c8599d5afd4db,10-06-2022,16:03:00,105.0,Data Analyst,True,66k-85k,Other,Python,9.0,10.0,10.0,9.0,8.0,10.0,Difficult,Better Salary,Female,31,United States,Bachelors,White or Caucasian,Friday,75500.0
62a3a4fdbae91e4b8b83ab6f,10-06-2022,16:09:00,232.0,Data Analyst,True,41k-65k,Tech,Python,4.0,9.0,8.0,8.0,6.0,10.0,Neither easy nor difficult,Better Salary,Female,33,Canada,Masters,Black or African American,Friday,53000.0
62a3a7f50a77c1a77f668221,10-06-2022,16:22:00,59.0,Student/Looking/None,True,0-40k,Tech,Python,2.0,5.0,5.0,5.0,5.0,5.0,Very Difficult,Remote Work,Male,23,United States,Bachelors,Asian or Asian American,Friday,20000.0
62a3a90f24a262602738e800,10-06-2022,16:26:00,86.0,Data Analyst,True,41k-65k,Healthcare,Other,3.0,10.0,9.0,10.0,5.0,0.0,Neither easy nor difficult,Better Salary,Female,25,United States,Bachelors,Asian or Asian American,Friday,53000.0
62a3a9dbd8c00e9f541a93eb,10-06-2022,16:30:00,114.0,Data Analyst,True,0-40k,Tech,Python,4.0,4.0,4.0,5.0,2.0,1.0,Difficult,Better Salary,Male,29,Iran,Masters,White or Caucasian,Friday,20000.0
62a3aaa3cec54911e9cb1724,10-06-2022,16:33:00,136.0,Analytics,True,41k-65k,Healthcare,R,5.0,7.0,9.0,8.0,8.0,8.0,Neither easy nor difficult,Better Salary,Female,29,United States,Masters,Black or African American,Friday,53000.0
62a3ab320f8c8599d5afdfa8,10-06-2022,16:36:00,105.0,Data Analyst,True,0-40k,Tech,R,3.0,4.0,4.0,4.0,4.0,2.0,Easy,Better Salary,Male,31,India,Masters,Asian or Asian American,Friday,20000.0
62a3abacd8c00e9f541a96eb,10-06-2022,16:38:00,93.0,Student/Looking/None,False,0-40k,Real Estate,R,0.0,5.0,0.0,0.0,0.0,0.0,Very Difficult,Remote Work,Male,34,South Africa,High School,Black or African American,Friday,20000.0
62a3ac4bf8f756164585ea83,10-06-2022,16:40:00,124.0,Data Analyst,True,0-40k,Tech,Python,3.0,2.0,4.0,3.0,7.0,8.0,Easy,Good Work/Life Balance,Male,26,Bangladesh,Bachelors,Other,Friday,20000.0
62a3ad35cec54911e9cb1b5c,10-06-2022,16:44:00,94.0,Science,False,86k-105k,Healthcare,Python,4.0,6.0,5.0,6.0,6.0,4.0,Neither easy nor difficult,Remote Work,Female,26,United States,Bachelors,White or Caucasian,Friday,95500.0
62a3ae69bc6861bf3177900d,10-06-2022,16:49:00,175.0,IT,True,41k-65k,Other,Other,3.0,6.0,9.0,6.0,5.0,10.0,Difficult,Other,Male,27,United States,Masters,Black or African American,Friday,53000.0
62a3af26cec54911e9cb1f3a,10-06-2022,16:52:00,102.0,Data Analyst,True,66k-85k,Other,Python,8.0,5.0,9.0,6.0,6.0,10.0,Neither easy nor difficult,Remote Work,Male,26,United States,Bachelors,White or Caucasian,Friday,75500.0
62a3af66f8f756164585eeb8,10-06-2022,16:53:00,181.0,Student/Looking/None,True,0-40k,Tech,Python,4.0,5.0,4.0,4.0,3.0,4.0,Very Difficult,Better Salary,Female,26,United States,Masters,Asian or Asian American,Friday,20000.0
62a3b135b4da29969c63b1ed,10-06-2022,17:01:00,78.0,Data Analyst,True,41k-65k,Finance,R,2.0,5.0,5.0,5.0,4.0,5.0,Easy,Better Salary,Male,24,United States,Bachelors,White or Caucasian,Friday,53000.0
62a3b255d8c00e9f541a9fd5,10-06-2022,17:06:00,138.0,Data Analyst,True,86k-105k,Retail,Python,4.0,6.0,3.0,4.0,4.0,2.0,Easy,Better Salary,Female,28,Ire,Masters,Other,Friday,95500.0
62a3b314f408bae018ee0938,10-06-2022,17:09:00,78.0,Data Analyst,True,106k-125k,Manufacturing,R,8.0,8.0,10.0,9.0,7.0,5.0,Easy,Better Salary,Male,29,United States,Bachelors,White or Caucasian,Friday,115500.0
62a3b3f6bc6861bf3177973b,10-06-2022,17:13:00,62.0,Data Analyst,True,66k-85k,Finance,Python,3.0,2.0,1.0,1.0,0.0,2.0,Very Difficult,Better Salary,Female,26,United States,Masters,Asian or Asian American,Friday,75500.0
62a3ba4dbc6861bf31779f24,10-06-2022,17:40:00,79.0,Data Analyst,True,41k-65k,Other,Python,3.0,5.0,3.0,3.0,1.0,1.0,Neither easy nor difficult,Better Salary,Male,28,United Kingdom,Bachelors,White or Caucasian,Friday,53000.0
62a3baa624a262602738ff27,10-06-2022,17:41:00,259.0,Data Analyst,False,0-40k,Finance,Python,6.0,8.0,7.0,6.0,2.0,4.0,Easy,Other,Male,25,France,Masters,White or Caucasian,Friday,20000.0
62a3bc00d8c00e9f541aad66,10-06-2022,17:47:00,90.0,Data Analyst,True,66k-85k,Finance,R,5.0,7.0,7.0,3.0,7.0,9.0,Difficult,Better Salary,Female,26,United States,Bachelors,Asian or Asian American,Friday,75500.0
62a3bf1b0a77c1a77f66a347,10-06-2022,18:00:00,336.0,Data Engineer,True,125k-150k,Healthcare,Python,6.0,3.0,9.0,5.0,8.0,8.0,Neither easy nor difficult,Remote Work,Female,38,United States,Masters,White or Caucasian,Friday,137500.0
62a3c021f8f756164586043f,10-06-2022,18:05:00,120.0,Other,True,0-40k,Other,Other,0.0,3.0,3.0,3.0,4.0,4.0,Neither easy nor difficult,Better Salary,Female,20,Nigeria,High School,Black or African American,Friday,20000.0
62a3c1b1bc6861bf3177aa8c,10-06-2022,18:12:00,124.0,Data Analyst,False,66k-85k,Education,Other,4.0,6.0,7.0,7.0,2.0,2.0,Neither easy nor difficult,Remote Work,Female,45,United States,Masters,Black or African American,Friday,75500.0
62a3c30324a26260273909b9,10-06-2022,18:17:00,78.0,Data Analyst,False,86k-105k,Other,Python,5.0,3.0,5.0,6.0,6.0,4.0,Difficult,Good Work/Life Balance,Male,27,Canada,Masters,Other,Friday,95500.0
62a3c476bc6861bf3177ad9d,10-06-2022,18:23:00,178.0,Data Analyst,True,41k-65k,Other,Python,3.0,7.0,7.0,7.0,7.0,6.0,Difficult,Good Culture,Male,28,Canada,Masters,Asian or Asian American,Friday,53000.0
62a3c5f2cec54911e9cb3d9b,10-06-2022,18:30:00,270.0,Student/Looking/None,True,0-40k,Other,R,2.0,10.0,10.0,10.0,10.0,3.0,Neither easy nor difficult,Remote Work,Female,29,Germany,Bachelors,Other,Friday,20000.0
62a3c7f1bc6861bf3177b06e,10-06-2022,18:38:00,117.0,Other,False,41k-65k,Tech,C/C++,7.0,7.0,7.0,7.0,7.0,7.0,Neither easy nor difficult,Better Salary,Female,43,Singapore,High School,Asian or Asian American,Friday,53000.0
62a3c8652e54c9003e54103e,10-06-2022,18:40:00,147.0,Data Analyst,True,0-40k,Finance,Python,0.0,5.0,9.0,9.0,0.0,10.0,Neither easy nor difficult,Remote Work,Male,26,Antigua,Bachelors,Black or African American,Friday,20000.0
62a3ca44bae91e4b8b83dcd4,10-06-2022,18:48:00,257.0,Student/Looking/None,False,41k-65k,Tech,Other,7.0,8.0,7.0,7.0,8.0,7.0,Neither easy nor difficult,Other,Female,47,United States,Bachelors,Black or African American,Friday,53000.0
62a3cbfef8d5efcc22f8b6f1,10-06-2022,18:55:00,80.0,Data Analyst,True,0-40k,Tech,Python,0.0,1.0,1.0,1.0,1.0,2.0,Very Difficult,Better Salary,Male,25,Egypt,Bachelors,Other,Friday,20000.0
62a3cde8f8f7561645861366,10-06-2022,19:04:00,122.0,Other,False,0-40k,Finance,Python,6.0,6.0,3.0,7.0,2.0,4.0,Very Difficult,Other,Male,32,Poland,Masters,White or Caucasian,Friday,20000.0
62a3cfed0f8c8599d5b00b12,10-06-2022,19:12:00,69.0,Data Analyst,True,0-40k,Finance,Python,1.0,10.0,10.0,5.0,3.0,1.0,Neither easy nor difficult,Better Salary,Female,25,United States,Bachelors,White or Caucasian,Friday,20000.0
62a3d21ef3072dd8926314d1,10-06-2022,19:22:00,160.0,Data Analyst,False,0-40k,Finance,Python,1.0,2.0,10.0,1.0,2.0,8.0,Difficult,Remote Work,Female,29,Venezuela,Bachelors,Hispanic or Latino,Friday,20000.0
62a3d37c0a77c1a77f66bc0e,10-06-2022,19:27:00,71.0,Data Analyst,False,41k-65k,Healthcare,Other,3.0,7.0,5.0,5.0,3.0,3.0,Neither easy nor difficult,Better Salary,Female,33,United States,Bachelors,Asian or Asian American,Friday,53000.0
62a3d8dbf8f7561645861f9d,10-06-2022,19:50:00,291.0,Data Analyst,False,106k-125k,Education,Python,6.0,10.0,10.0,10.0,7.0,6.0,Easy,Other,Male,36,United States,Masters,Asian or Asian American,Friday,115500.0
62a3d9697dc029e2d66cf087,10-06-2022,19:53:00,92.0,Data Analyst,True,41k-65k,Healthcare,Python,4.0,10.0,9.0,3.0,0.0,10.0,Difficult,Good Work/Life Balance,Male,25,United States,Bachelors,White or Caucasian,Friday,53000.0
62a3dac9f3072dd892631e12,10-06-2022,19:59:00,199.0,Data Scientist,False,150k-225k,Other,Python,8.0,7.0,8.0,7.0,7.0,8.0,Neither easy nor difficult,Good Work/Life Balance,Male,38,United States,Masters,White or Caucasian,Friday,187500.0
62a3dc3ab4da29969c63e3d7,10-06-2022,20:05:00,222.0,Data Analyst,True,66k-85k,Other,R,3.0,2.0,6.0,6.0,5.0,4.0,Difficult,Good Work/Life Balance,Male,30,United States,Masters,Other,Friday,75500.0
62a3e2abf8f75616458628d1,10-06-2022,20:32:00,108.0,Data Analyst,True,41k-65k,Tech,Python,3.0,5.0,6.0,6.0,6.0,7.0,Difficult,Good Culture,Male,35,United States,Masters,Black or African American,Friday,53000.0
62a3e32bd8c00e9f541ad5f0,10-06-2022,20:34:00,104.0,Other,False,41k-65k,Education,Other,0.0,1.0,10.0,5.0,0.0,0.0,Difficult,Better Salary,Female,42,United States,Bachelors,White or Caucasian,Friday,53000.0
62a3ecf7bc6861bf3177d5c2,10-06-2022,21:16:00,100.0,Data Analyst,True,66k-85k,Healthcare,Python,3.0,5.0,4.0,6.0,4.0,6.0,Easy,Remote Work,Male,30,United States,Masters,White or Caucasian,Friday,75500.0
62a3eea9bae91e4b8b8401a4,10-06-2022,21:23:00,117.0,Student/Looking/None,True,0-40k,Other,Python,0.0,0.0,0.0,0.0,0.0,4.0,Very Difficult,Better Salary,Female,25,Nigeria,Bachelors,Black or African American,Friday,20000.0
62a3f6a25d257a28a30e9d02,10-06-2022,21:57:00,294.0,Data Analyst,True,0-40k,Other,Python,5.0,10.0,8.0,5.0,7.0,10.0,Very Difficult,Other,Male,28,Canada,Bachelors,Asian or Asian American,Friday,20000.0
62a3f6d9bae91e4b8b8408ca,10-06-2022,21:58:00,59.0,Student/Looking/None,False,0-40k,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,Neither easy nor difficult,Better Salary,Male,20,Malaysia,High School,Asian or Asian American,Friday,20000.0
62a3fc7c7dc029e2d66d10e8,10-06-2022,22:22:00,146.0,Data Analyst,True,106k-125k,Construction,Other,7.0,8.0,7.0,7.0,10.0,10.0,Easy,Good Culture,Male,33,United States,Masters,Hispanic or Latino,Friday,115500.0
62a3fe0d5d257a28a30ea3c8,10-06-2022,22:29:00,729.0,Data Analyst,False,66k-85k,Tech,Python,8.0,6.0,7.0,7.0,8.0,8.0,Easy,Better Salary,Male,23,United States,Associates,White or Caucasian,Friday,75500.0
62a3fea50a77c1a77f66e41b,10-06-2022,22:32:00,43.0,Data Analyst,True,0-40k,Healthcare,R,4.0,5.0,7.0,7.0,5.0,7.0,Neither easy nor difficult,Better Salary,Female,35,Brazik,Bachelors,Hispanic or Latino,Friday,20000.0
62a40276bc6861bf3177e6fd,10-06-2022,22:48:00,241.0,Student/Looking/None,True,0-40k,Other,Python,2.0,2.0,3.0,3.0,2.0,3.0,Difficult,Good Work/Life Balance,Male,22,India,Bachelors,Asian or Asian American,Friday,20000.0
62a403bbf8d5efcc22f8eb18,10-06-2022,22:53:00,160.0,Data Analyst,True,0-40k,Tech,Python,5.0,10.0,5.0,6.0,6.0,8.0,Very Difficult,Better Salary,Male,33,India,Bachelors,Asian or Asian American,Friday,20000.0
62a403d30f8c8599d5b03d65,10-06-2022,22:54:00,59.0,Data Engineer,False,0-40k,Real Estate,Python,1.0,7.0,7.0,7.0,1.0,2.0,Very Easy,Better Salary,Male,22,United States,Bachelors,White or Caucasian,Friday,20000.0
62a4044acf25554317312a81,10-06-2022,22:56:00,207.0,Data Analyst,True,86k-105k,Other,R,7.0,8.0,8.0,7.0,5.0,9.0,Neither easy nor difficult,Remote Work,Male,35,United States,Bachelors,White or Caucasian,Friday,95500.0
62a4061bf408bae018ee5deb,10-06-2022,23:03:00,175.0,Data Analyst,True,66k-85k,Agriculture,Other,8.0,5.0,6.0,4.0,4.0,8.0,Easy,Good Work/Life Balance,Female,37,United States,Masters,White or Caucasian,Friday,75500.0
62a4098124a2626027394ddc,10-06-2022,23:18:00,132.0,Data Analyst,True,66k-85k,Healthcare,Python,10.0,10.0,10.0,7.0,10.0,10.0,Neither easy nor difficult,Better Salary,Male,36,United States,Masters,White or Caucasian,Friday,75500.0
62a40c99575fa3a5ae89de4b,10-06-2022,23:31:00,149.0,Data Scientist,True,86k-105k,Other,Python,6.0,5.0,8.0,8.0,7.0,9.0,Easy,Good Work/Life Balance,Male,26,India,Bachelors,Hispanic or Latino,Friday,95500.0
62a40d86d8c00e9f541afb5e,10-06-2022,23:35:00,315.0,Data Analyst,True,0-40k,Other,R,3.0,2.0,6.0,5.0,5.0,6.0,Neither easy nor difficult,Good Culture,Female,25,South Korea,Bachelors,Asian or Asian American,Friday,20000.0
62a40da3cf255543173132e2,10-06-2022,23:36:00,175.0,Data Analyst,True,41k-65k,Other,R,4.0,6.0,6.0,5.0,5.0,6.0,Neither easy nor difficult,Remote Work,Female,34,United States,High School,White or Caucasian,Friday,53000.0
